student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
102582,Female,1.01,46.34,43.68,46.37,81.09,12.66,No,No,PhD,6.29,54.60999999999999,D
102583,Female,2.08,83.93,95.33,76.48,86.91,58.26,Yes,Yes,PhD,5.12,82.8235,B
102584,Male,5.81,59.26,52.11,30.84,46.56,62.15,Yes,No,Bachelor,8.75,46.569,D
102585,Female,7.08,55.92,78.45,55.72,46.08,39.6,Yes,Yes,Master,6.99,55.300000000000004,C
102586,Female,4.76,79.14,87.33,61.5,36.16,67.74,No,Yes,Master,7.38,60.185,C
102587,Female,7.58,73.54,81.86,82.42,40.52,13.41,No,No,Bachelor,4.71,59.854000000000006,C
102588,Female,5.7,61.74,94.23,91.9,30.56,40.65,No,No,PhD,6.15,62.75599999999999,C
102589,Male,1.67,78.49,90.5,50.3,71.29,23.01,Yes,Yes,Bachelor,8.82,65.7765,C
102590,Female,2.73,56.27,99.62,64.58,93.27,30.68,No,No,Bachelor,7.79,77.40849999999999,B
102591,Female,8.56,87.69,42.78,73.56,40.47,44.43,Yes,Yes,Bachelor,8.41,54.3225,D
102592,Male,7.52,53.76,51.33,49.65,82.6,54.41,Yes,No,High School,5.98,62.405499999999996,C
102593,Female,9.05,49.53,74.54,98.92,70.16,18.39,No,Yes,Bachelor,4.33,70.986,B
102594,Male,2.06,86.95,81.31,90.68,95.79,19.12,Yes,Yes,PhD,5.76,83.06550000000001,B
102595,Female,9.91,82.47,67.42,47.23,85.87,70.66,Yes,Yes,PhD,5.88,70.659,B
102596,Male,2.88,50.96,35.17,63.1,89.69,46.37,Yes,Yes,PhD,5.51,63.933499999999995,C
102597,Male,1.11,46.97,88.91,42.31,74.74,25.89,Yes,No,Bachelor,6.63,61.8045,C
102598,Male,9.98,90.3,97.26,63.59,86.79,31.14,Yes,No,High School,4.96,77.87,B
102599,Male,3.53,86.6,58.39,76.25,54.56,74.81,Yes,Yes,High School,8.69,65.9775,C
102600,Female,7.01,59.64,45.74,31.41,44.63,14.66,No,No,High School,8.54,40.051,D
102601,Male,2.59,79.49,31.35,90.26,93.88,55.79,Yes,Yes,Bachelor,5.31,75.22099999999999,B
102602,Female,6.22,47.45,46.61,69.53,81.4,42.43,No,No,Master,7.26,64.1825,C
102603,Male,9.14,70.42,78.99,99.22,36.35,83.0,Yes,No,Bachelor,6.51,68.6675,C
102604,Male,3.88,41.12,93.81,26.92,90.68,81.11,Yes,Yes,Master,5.25,69.453,C
102605,Male,7.03,63.5,36.55,87.36,54.42,72.03,No,No,High School,8.49,61.75000000000001,C
102606,Female,2.69,44.49,68.73,84.4,50.88,44.63,No,No,PhD,5.16,61.566,C
102607,Male,6.62,68.51,78.69,34.96,73.63,66.81,No,No,High School,7.12,63.7805,C
102608,Female,4.03,65.3,49.35,50.15,69.8,67.59,No,No,PhD,5.68,60.12649999999999,C
102609,Female,2.9,66.66,69.89,91.36,67.68,39.9,No,Yes,PhD,8.13,71.16199999999999,B
102610,Female,3.82,42.72,80.07,63.88,47.84,89.2,Yes,Yes,High School,7.1,61.92,C
102611,Female,2.61,61.7,88.64,55.1,97.18,98.64,No,No,Bachelor,8.16,81.55,B
102612,Female,9.12,85.39,61.67,92.91,96.51,38.3,Yes,Yes,Master,5.74,81.709,B
102613,Female,4.57,62.13,82.35,32.0,30.29,82.11,No,Yes,PhD,4.06,49.4955,D
102614,Female,3.21,82.91,51.12,60.48,53.65,55.08,No,No,Bachelor,5.11,57.920500000000004,C
102615,Female,5.04,62.17,44.91,73.93,33.19,51.73,Yes,Yes,Bachelor,8.07,50.471000000000004,D
102616,Female,3.88,65.39,43.11,70.64,89.52,44.79,Yes,No,High School,5.58,68.63199999999999,C
102617,Male,7.7,73.83,55.12,44.82,92.06,36.28,No,Yes,High School,5.6,65.461,C
102618,Male,9.74,97.04,32.51,67.25,66.28,92.76,Yes,Yes,High School,6.25,65.4925,C
102619,Male,4.94,46.53,49.81,78.14,88.78,76.67,Yes,No,High School,5.37,72.89,B
102620,Male,8.75,41.97,75.66,68.87,79.24,49.66,No,No,PhD,8.04,69.2465,C
102621,Male,6.09,76.48,75.35,76.33,64.97,77.64,Yes,Yes,High School,5.61,72.304,B
102622,Female,2.42,96.95,35.15,44.21,55.47,74.67,No,Yes,High School,7.02,54.659,D
102623,Female,7.22,99.38,50.12,87.46,48.64,34.06,No,Yes,Bachelor,6.26,62.257,C
102624,Female,5.62,69.05,69.87,58.73,48.16,25.85,No,Yes,Bachelor,5.44,55.002500000000005,C
102625,Female,6.86,68.08,52.3,99.04,69.34,85.27,No,Yes,Master,5.33,74.82399999999998,B
102626,Female,9.01,78.7,59.26,26.75,41.68,83.03,No,Yes,Bachelor,6.51,49.3005,D
102627,Female,4.96,73.34,79.9,53.52,42.24,99.72,No,No,High School,5.05,61.45000000000001,C
102628,Female,9.11,78.05,30.65,38.54,30.73,11.74,No,Yes,High School,5.73,35.4995,F
102629,Male,7.76,92.44,49.35,66.67,72.93,58.63,Yes,Yes,Master,4.2,67.17,C
102630,Male,5.4,84.78,39.97,43.24,99.6,73.12,No,No,High School,7.95,69.454,C
102631,Male,6.43,69.81,38.93,80.31,92.25,62.43,Yes,Yes,Master,4.22,73.375,B
102632,Male,3.93,67.71,97.13,91.14,79.4,73.94,Yes,No,Master,8.36,84.16600000000001,B
102633,Female,9.85,78.38,56.36,40.82,84.99,22.35,No,Yes,High School,4.24,61.2965,C
102634,Female,7.01,67.34,66.9,37.05,59.18,10.14,Yes,Yes,Bachelor,8.24,51.103500000000004,D
102635,Female,1.39,67.47,81.37,90.65,50.87,18.37,Yes,No,Bachelor,7.22,65.325,C
102636,Male,3.94,40.98,33.32,52.1,55.8,44.21,Yes,Yes,Bachelor,6.53,47.73799999999999,D
102637,Female,6.61,50.44,46.87,57.59,35.7,39.6,Yes,No,Master,4.72,45.27050000000001,D
102638,Female,1.51,69.31,88.25,41.57,74.37,88.66,Yes,Yes,Bachelor,5.28,69.869,C
102639,Female,1.21,89.36,90.34,56.9,42.24,17.52,No,No,Master,7.45,57.765,C
102640,Male,5.05,56.72,56.11,42.35,83.4,49.84,No,Yes,PhD,6.56,61.6555,C
102641,Female,3.99,71.36,56.24,74.94,43.3,96.2,Yes,Yes,Master,6.57,61.894,C
102642,Male,4.94,60.7,82.98,62.42,45.97,55.26,No,Yes,High School,4.67,59.88649999999999,C
102643,Male,3.36,46.29,50.65,84.1,97.01,21.92,No,Yes,High School,6.38,71.9295,B
102644,Male,2.48,97.5,38.2,48.45,37.38,36.21,Yes,Yes,Bachelor,6.95,46.206500000000005,D
102645,Male,7.2,91.28,48.03,62.92,64.92,66.41,Yes,No,High School,4.61,63.827,C
102646,Female,5.63,44.71,57.11,44.46,34.39,11.08,Yes,Yes,Bachelor,8.87,40.15249999999999,D
102647,Male,2.8,83.19,33.65,95.09,36.33,97.13,No,No,PhD,8.15,61.25000000000001,C
102648,Male,3.88,60.85,63.51,64.15,74.35,61.03,Yes,No,Master,5.59,66.95,C
102649,Female,6.33,99.69,81.8,38.01,74.15,73.37,Yes,No,High School,6.82,69.12100000000001,C
102650,Female,1.65,58.14,65.96,45.46,43.52,54.91,No,No,Bachelor,6.79,51.094,D
102651,Male,2.33,54.32,35.03,31.22,91.07,96.21,Yes,No,PhD,4.53,61.738499999999995,C
102652,Female,1.66,74.07,60.81,27.09,79.15,63.03,No,Yes,High School,6.19,60.346999999999994,C
102653,Male,8.31,90.11,79.62,64.44,51.04,69.58,No,Yes,High School,5.04,65.86699999999999,C
102654,Male,7.77,51.55,34.07,50.28,47.39,87.48,No,Yes,PhD,5.67,49.87350000000001,D
102655,Male,7.78,82.56,34.19,97.28,82.8,87.54,Yes,No,Master,8.72,77.148,B
102656,Male,7.45,43.68,55.94,37.85,81.35,12.54,Yes,No,High School,6.76,54.745,D
102657,Female,7.02,95.14,43.65,84.54,40.42,35.5,Yes,No,PhD,4.33,57.076,C
102658,Male,5.29,44.86,95.43,48.7,54.44,32.17,Yes,No,Bachelor,7.36,58.017999999999994,C
102659,Female,6.78,94.85,70.69,41.77,45.17,10.6,No,No,High School,8.99,50.935,D
102660,Female,1.35,69.45,50.11,97.72,50.59,88.91,No,No,Master,4.84,67.99449999999999,C
102661,Female,6.59,66.89,79.33,85.19,50.13,38.54,No,No,Master,7.41,65.25200000000001,C
102662,Female,8.0,98.4,56.25,72.3,98.32,41.23,No,No,PhD,8.12,77.7,B
102663,Male,5.5,99.42,39.25,77.28,82.51,18.97,Yes,Yes,Master,8.22,67.8875,C
102664,Female,4.22,79.01,46.61,99.35,84.6,99.07,No,Yes,Bachelor,7.54,81.57749999999999,B
102665,Male,3.5,47.63,74.99,69.49,49.42,84.36,Yes,No,PhD,8.55,62.8665,C
102666,Female,6.79,70.37,33.63,32.64,30.04,61.47,Yes,No,PhD,4.16,38.583999999999996,F
102667,Female,7.24,71.75,49.09,29.86,34.07,79.47,No,No,Master,4.32,44.32950000000001,D
102668,Male,8.84,70.87,44.58,75.0,68.71,79.94,No,Yes,Master,4.67,66.7955,C
102669,Male,4.08,74.17,44.08,74.32,49.98,69.11,Yes,No,PhD,4.22,59.217,C
102670,Male,7.93,41.12,77.79,81.11,43.51,25.66,No,No,Bachelor,4.6,57.742000000000004,C
102671,Female,6.05,82.67,87.81,33.16,33.47,74.83,No,Yes,Bachelor,8.08,53.3165,D
102672,Female,8.95,82.74,80.11,95.87,91.31,61.27,Yes,No,Bachelor,8.48,86.349,A
102673,Male,5.75,46.93,75.2,66.34,72.01,75.17,No,Yes,Bachelor,5.68,69.0385,C
102674,Male,5.66,74.21,94.15,73.72,37.52,58.91,Yes,Yes,Bachelor,8.79,63.704,C
102675,Male,6.2,74.1,34.09,27.61,83.65,96.07,Yes,Yes,PhD,6.09,60.015,C
102676,Male,7.74,80.95,41.72,97.07,82.91,66.43,Yes,Yes,PhD,4.86,76.368,B
102677,Female,9.68,45.12,59.01,67.19,50.26,61.63,No,No,High School,7.41,56.8655,C
102678,Male,1.66,77.59,56.07,67.25,43.19,85.85,Yes,Yes,Master,6.1,59.487,C
102679,Male,1.48,56.85,59.26,95.77,86.98,44.13,No,Yes,Bachelor,4.1,76.3355,B
102680,Male,9.44,70.42,44.45,94.7,53.07,38.42,No,No,Master,8.83,62.0235,C
102681,Male,5.77,86.4,40.47,41.52,89.32,55.29,No,No,PhD,6.99,63.905,C
102682,Female,6.53,82.34,65.64,94.83,33.06,62.6,Yes,No,High School,7.07,62.900499999999994,C
102683,Male,5.34,47.13,94.96,80.25,64.95,29.84,Yes,Yes,PhD,8.91,69.484,C
102684,Female,1.84,75.47,57.44,26.42,42.57,71.41,No,Yes,High School,8.17,47.680499999999995,D
102685,Male,7.91,98.15,33.03,42.99,77.04,82.21,Yes,Yes,PhD,5.81,62.3535,C
102686,Male,7.73,49.41,79.43,55.97,99.8,61.96,Yes,No,Bachelor,4.21,75.94550000000001,B
102687,Female,3.81,91.17,50.38,68.71,58.88,57.07,Yes,Yes,Master,5.11,62.685500000000005,C
102688,Male,3.76,82.15,47.16,77.6,37.02,36.52,Yes,Yes,Master,5.76,53.656000000000006,D
102689,Female,8.54,86.44,52.7,40.77,52.24,91.86,No,Yes,High School,8.8,56.8465,C
102690,Female,1.65,56.92,80.67,87.75,92.41,77.9,Yes,No,High School,8.44,83.89699999999999,B
102691,Male,8.93,57.27,87.32,88.43,83.6,53.23,Yes,Yes,PhD,4.11,79.88149999999999,B
102692,Female,3.31,94.36,71.16,72.62,46.25,69.32,Yes,Yes,High School,8.94,64.9425,C
102693,Female,6.34,61.59,52.57,94.08,96.75,40.32,No,No,Bachelor,5.29,78.0875,B
102694,Female,9.42,43.78,51.73,85.97,73.55,15.38,No,No,PhD,7.88,63.497,C
102695,Female,7.1,76.04,38.7,41.62,41.76,28.35,Yes,No,Bachelor,4.58,43.199999999999996,D
102696,Female,4.73,47.49,95.33,84.9,70.06,17.15,Yes,No,High School,5.1,71.276,B
102697,Female,7.21,87.8,74.67,96.49,61.59,55.74,No,Yes,Master,6.53,74.967,B
102698,Female,4.1,78.5,31.89,35.32,87.38,65.99,No,Yes,Bachelor,7.52,60.24,C
102699,Female,3.5,92.48,76.37,98.4,54.09,44.24,No,Yes,PhD,5.73,72.4775,B
102700,Male,9.97,87.09,61.3,26.87,91.25,57.71,No,Yes,Master,8.37,65.395,C
102701,Male,7.76,46.73,98.08,64.16,86.84,17.69,Yes,Yes,High School,8.7,72.492,B
102702,Female,6.8,62.86,87.33,83.04,77.22,79.3,Yes,Yes,Bachelor,4.61,79.469,B
102703,Male,4.2,86.47,41.99,84.28,48.1,12.95,No,No,High School,7.59,56.245000000000005,C
102704,Female,1.44,65.04,80.41,80.1,97.92,67.1,Yes,Yes,Bachelor,4.66,83.59299999999999,B
102705,Female,1.28,98.34,63.99,64.7,68.41,49.0,No,No,Master,5.7,67.6505,C
102706,Male,5.99,84.14,43.09,73.82,93.53,26.54,No,Yes,PhD,8.1,70.87650000000001,B
102707,Female,7.86,40.93,78.91,77.49,45.1,57.08,Yes,Yes,High School,5.68,60.7405,C
102708,Female,5.84,92.8,68.32,62.09,98.84,80.29,No,No,Master,8.54,81.0895,B
102709,Female,8.57,46.05,32.13,69.68,87.12,47.22,Yes,No,Master,6.06,63.665000000000006,C
102710,Female,1.3,48.43,75.26,88.48,96.45,43.09,Yes,No,PhD,5.55,80.0815,B
102711,Male,4.3,84.07,74.45,48.47,44.87,22.82,Yes,Yes,PhD,8.95,53.400999999999996,D
102712,Female,3.13,91.9,40.09,64.24,60.15,63.51,Yes,No,Master,6.21,60.671499999999995,C
102713,Female,5.03,72.18,54.43,25.64,36.83,84.52,Yes,No,Bachelor,7.7,45.856500000000004,D
102714,Female,1.65,57.34,71.01,76.56,39.59,60.52,No,Yes,Master,7.0,58.9845,C
102715,Male,9.59,61.08,39.71,39.65,49.88,24.86,Yes,No,Master,5.01,43.906499999999994,D
102716,Female,3.01,60.57,89.69,61.08,96.61,69.51,No,Yes,Bachelor,6.5,80.0295,B
102717,Male,9.3,59.6,31.92,40.77,76.7,12.71,Yes,No,High School,4.39,50.6525,D
102718,Male,4.83,54.57,37.2,26.77,52.02,85.42,Yes,No,Master,7.54,46.3385,D
102719,Female,9.87,76.53,38.13,61.24,96.82,92.93,No,No,Bachelor,6.59,73.769,B
102720,Female,5.99,94.02,66.97,56.86,81.78,63.73,Yes,No,High School,4.61,72.00699999999999,B
102721,Male,9.38,58.42,73.41,56.89,93.49,89.36,Yes,No,Bachelor,7.83,76.404,B
102722,Female,1.05,51.2,58.26,40.66,94.91,17.61,Yes,No,Bachelor,8.02,61.9165,C
102723,Male,7.73,90.31,50.21,96.04,82.55,30.55,No,Yes,Bachelor,7.67,75.03050000000002,B
102724,Male,9.13,84.51,86.65,25.26,47.02,38.55,Yes,No,High School,5.65,52.408,D
102725,Female,2.26,95.85,34.78,91.87,99.76,79.59,Yes,Yes,High School,7.62,82.3835,B
102726,Female,1.87,49.93,49.62,80.27,52.76,53.58,No,Yes,Master,6.89,58.8085,C
102727,Male,4.82,48.66,32.74,37.91,77.02,41.35,No,No,Master,6.72,51.9835,D
102728,Male,9.4,72.49,30.97,60.41,89.14,24.23,No,No,Master,7.24,62.1675,C
102729,Male,5.88,76.87,54.74,99.16,42.26,82.96,Yes,Yes,Master,7.15,66.512,C
102730,Male,5.75,68.81,43.64,73.28,72.63,11.85,Yes,No,Master,8.0,60.5345,C
102731,Female,2.27,75.94,48.79,34.55,56.26,40.35,Yes,Yes,High School,8.93,49.7155,D
102732,Female,1.01,50.82,87.47,59.32,47.1,31.85,Yes,Yes,PhD,7.63,57.076,C
102733,Female,8.29,68.78,41.41,60.12,30.82,21.61,Yes,Yes,Bachelor,6.21,43.138,D
102734,Female,1.79,79.49,84.62,85.17,91.04,25.48,Yes,No,Master,6.31,80.5775,B
102735,Female,6.7,65.96,77.25,93.71,39.51,54.44,Yes,No,Bachelor,4.15,64.746,C
102736,Male,9.23,80.77,52.85,31.17,91.47,48.35,Yes,No,Bachelor,4.8,63.288999999999994,C
102737,Female,2.88,67.07,68.26,48.55,72.05,56.65,Yes,Yes,Master,5.14,63.379,C
102738,Female,6.99,60.02,61.11,47.38,73.47,75.49,Yes,Yes,Bachelor,8.95,63.332499999999996,C
102739,Female,1.71,58.22,38.99,99.7,88.01,90.31,Yes,No,Bachelor,7.82,78.37950000000001,B
102740,Female,6.43,64.65,93.5,66.94,65.66,20.66,Yes,Yes,PhD,4.71,66.947,C
102741,Female,2.48,41.39,69.87,90.99,55.01,17.44,Yes,Yes,Bachelor,6.49,61.858,C
102742,Male,7.62,80.11,91.62,56.95,39.72,38.83,No,No,Bachelor,5.07,58.35750000000001,C
102743,Male,3.71,90.71,87.67,79.2,69.93,59.17,Yes,Yes,PhD,5.49,76.7975,B
102744,Male,5.17,61.28,35.58,46.49,68.72,18.99,No,No,Bachelor,7.02,50.8175,D
102745,Female,6.39,42.76,44.51,93.38,50.57,74.44,Yes,Yes,Bachelor,7.0,61.6665,C
102746,Male,2.54,99.21,40.17,59.14,72.0,60.05,No,Yes,Bachelor,8.36,63.94500000000001,C
102747,Male,7.67,55.82,88.15,85.28,60.76,77.36,No,No,Bachelor,4.82,73.53399999999999,B
102748,Female,3.72,47.6,90.37,44.19,86.39,42.21,No,Yes,Bachelor,6.49,68.33900000000001,C
102749,Female,6.96,62.19,66.96,77.02,69.16,46.1,Yes,Yes,Bachelor,6.99,67.68199999999999,C
102750,Female,2.42,84.31,37.29,55.39,95.36,82.68,No,No,High School,8.65,71.3805,B
102751,Male,7.19,57.63,39.49,27.36,66.26,34.03,No,Yes,PhD,6.58,47.095,D
102752,Male,2.15,74.48,86.95,55.98,92.12,44.33,No,Yes,High School,5.7,75.50800000000001,B
102753,Female,4.83,64.93,95.04,66.25,66.44,11.21,No,Yes,High School,5.46,66.4385,C
102754,Female,3.22,47.07,43.96,36.38,69.06,59.98,Yes,No,PhD,5.08,52.763,D
102755,Male,7.74,59.82,30.78,38.79,55.68,86.63,No,Yes,PhD,8.81,49.98649999999999,D
102756,Male,3.36,83.49,53.17,59.86,58.01,12.51,Yes,No,Bachelor,7.01,55.5025,C
102757,Female,8.94,76.72,32.13,50.7,95.32,65.24,Yes,Yes,Master,5.52,66.65899999999999,C
102758,Female,9.03,47.19,87.96,58.06,45.63,86.09,No,No,Master,7.73,61.4055,C
102759,Male,2.77,49.8,64.41,59.56,38.5,54.45,Yes,Yes,High School,5.45,51.672,D
102760,Female,6.52,78.44,74.93,35.51,88.11,38.17,No,Yes,Bachelor,6.52,66.363,C
102761,Male,1.79,88.8,58.8,38.59,70.38,99.69,Yes,No,Master,4.13,64.8895,C
102762,Male,4.52,60.97,54.19,88.61,49.93,15.83,Yes,No,PhD,8.23,58.145999999999994,C
102763,Male,7.42,75.72,45.55,37.2,60.27,28.94,Yes,No,PhD,8.78,49.9705,D
102764,Male,6.93,50.24,83.94,74.94,66.74,89.67,No,Yes,Master,8.33,72.87299999999999,B
102765,Female,6.62,58.68,78.69,56.39,71.45,36.76,Yes,Yes,Bachelor,4.86,64.387,C
102766,Female,3.54,41.22,55.25,97.62,87.47,83.79,Yes,No,Bachelor,8.13,78.5705,B
102767,Male,4.4,86.1,52.48,29.96,57.6,39.99,Yes,Yes,High School,5.74,50.755,D
102768,Male,1.93,64.06,30.09,87.28,77.36,83.08,No,No,PhD,8.68,69.628,C
102769,Male,7.47,88.97,34.45,61.86,88.43,71.72,No,Yes,Bachelor,5.5,69.37450000000001,C
102770,Male,5.53,82.5,73.63,25.4,89.06,52.17,No,No,PhD,4.45,65.714,C
102771,Male,7.38,89.72,66.02,44.77,47.8,57.07,Yes,No,High School,8.26,55.8055,C
102772,Female,3.24,57.14,60.44,55.58,54.51,25.99,No,Yes,Bachelor,4.58,53.3745,D
102773,Female,3.92,51.11,87.93,48.56,71.64,20.43,Yes,Yes,Bachelor,6.71,61.95399999999999,C
102774,Female,4.01,98.31,65.27,52.18,92.0,74.52,Yes,No,Master,5.88,75.582,B
102775,Female,1.23,83.04,56.91,93.75,85.33,86.37,Yes,No,PhD,7.78,81.626,B
102776,Male,4.07,90.04,41.29,52.07,70.88,74.98,No,Yes,Bachelor,7.74,62.58550000000001,C
102777,Male,8.23,40.79,87.45,56.41,98.86,92.16,Yes,No,High School,7.88,79.48849999999999,B
102778,Male,9.08,61.27,70.34,82.08,60.73,90.11,No,No,PhD,4.32,70.9815,B
102779,Male,5.66,84.57,36.47,84.54,88.97,80.04,No,Yes,Bachelor,8.29,76.0295,B
102780,Male,5.1,44.68,75.42,31.31,87.29,90.83,Yes,No,PhD,6.33,67.014,C
102781,Female,1.28,74.04,59.75,77.81,93.56,25.05,Yes,Yes,High School,5.1,74.0575,B
102782,Male,8.91,65.74,86.8,61.19,99.14,75.82,Yes,Yes,Master,5.49,81.51249999999999,B
102783,Female,1.12,41.06,94.32,35.04,64.7,77.83,Yes,Yes,Master,8.51,62.15800000000001,C
102784,Female,9.5,54.16,72.03,44.85,43.69,23.86,Yes,Yes,High School,4.03,48.712,D
102785,Female,5.4,57.09,81.21,28.38,62.26,91.86,No,No,PhD,8.01,60.023,C
102786,Female,4.08,46.71,33.96,52.02,89.77,10.79,No,No,High School,8.62,56.966499999999996,C
102787,Male,9.32,77.89,69.22,44.16,88.53,49.11,No,Yes,Master,5.25,68.5695,C
102788,Female,1.22,54.54,82.87,53.66,53.52,11.93,Yes,No,PhD,8.11,55.368,C
102789,Female,6.23,56.66,64.77,68.53,33.31,57.1,Yes,Yes,PhD,4.81,53.12100000000001,D
102790,Female,5.94,93.89,71.55,79.93,65.69,47.09,Yes,Yes,Bachelor,4.08,71.382,B
102791,Male,2.97,68.03,92.93,70.4,63.19,66.08,No,No,Bachelor,7.02,71.71350000000001,B
102792,Male,4.86,63.53,43.87,75.88,36.0,78.98,Yes,No,Bachelor,7.23,54.595000000000006,D
102793,Male,6.87,83.43,36.88,89.92,85.64,79.17,No,Yes,Bachelor,4.75,76.09,B
102794,Female,7.54,94.58,78.35,90.54,49.85,75.0,No,Yes,Bachelor,6.56,72.7105,B
102795,Female,1.01,41.5,87.6,89.55,75.2,19.17,Yes,Yes,High School,5.93,72.2945,B
102796,Male,9.43,66.89,89.53,36.49,37.1,47.57,No,Yes,High School,4.38,51.4595,D
102797,Female,2.48,76.65,74.92,43.83,90.25,83.44,Yes,No,PhD,6.54,73.538,B
102798,Male,3.1,59.11,88.32,62.67,81.75,68.89,Yes,Yes,PhD,6.93,74.744,B
102799,Male,3.37,86.34,79.05,51.91,57.19,71.29,No,No,Bachelor,5.09,64.56700000000001,C
102800,Female,1.34,98.29,36.12,34.88,74.06,30.42,Yes,Yes,Master,7.7,54.736000000000004,D
102801,Female,2.11,96.61,83.34,46.58,43.12,39.26,Yes,Yes,Master,4.36,56.992000000000004,C
102802,Female,9.88,55.96,42.56,98.16,98.98,96.02,Yes,Yes,PhD,6.75,82.893,B
102803,Female,3.84,53.58,46.56,51.02,85.73,86.22,Yes,Yes,PhD,5.52,66.0525,C
102804,Male,2.04,97.45,57.63,56.42,85.23,24.84,Yes,No,PhD,6.18,67.6905,C
102805,Male,1.96,67.52,52.02,25.48,40.74,59.02,Yes,Yes,Bachelor,8.47,43.687000000000005,D
102806,Male,7.48,52.5,52.52,78.96,31.24,54.15,Yes,Yes,PhD,7.35,51.842999999999996,D
102807,Male,8.69,82.42,41.85,56.02,70.98,49.93,No,No,Bachelor,4.74,60.453,C
102808,Male,3.31,57.07,50.57,32.74,40.09,52.36,Yes,Yes,High School,8.43,43.273500000000006,D
102809,Female,1.19,56.03,31.38,97.64,84.63,67.86,Yes,Yes,PhD,5.86,72.6955,B
102810,Male,3.01,92.75,63.1,83.31,59.13,97.04,No,No,Master,5.71,73.122,B
102811,Male,1.51,49.75,83.8,79.46,53.7,88.78,No,Yes,Bachelor,6.51,69.273,C
102812,Male,1.93,43.86,90.36,96.84,35.16,88.76,Yes,No,High School,5.03,67.85,C
102813,Female,4.88,56.15,87.43,55.56,99.72,73.3,Yes,Yes,High School,8.57,79.22299999999998,B
102814,Female,3.07,76.42,59.15,78.89,96.92,11.58,Yes,No,Bachelor,6.34,74.2745,B
102815,Female,5.64,47.39,81.13,40.47,39.21,49.64,No,Yes,Bachelor,5.97,49.769999999999996,D
102816,Female,3.28,68.3,50.15,77.28,53.3,56.0,Yes,Yes,High School,4.85,60.434999999999995,C
102817,Male,9.46,77.64,33.89,26.06,57.36,85.82,Yes,Yes,High School,8.01,49.715,D
102818,Male,9.15,90.92,77.32,34.47,50.78,93.06,No,Yes,High School,8.76,60.2525,C
102819,Female,6.1,53.79,75.42,56.89,95.41,50.64,No,No,Bachelor,8.35,73.143,B
102820,Female,4.19,89.04,86.11,25.91,80.49,37.04,No,No,PhD,4.81,64.479,C
102821,Male,4.43,54.09,73.13,59.65,96.91,40.36,Yes,Yes,High School,7.76,72.902,B
102822,Male,4.71,80.61,40.98,64.21,91.22,62.08,Yes,No,High School,5.02,70.4445,B
102823,Female,7.55,65.84,89.72,71.62,82.82,34.75,Yes,Yes,Master,4.19,74.895,B
102824,Female,5.06,46.88,73.91,32.53,78.79,91.97,No,Yes,PhD,6.42,64.376,C
102825,Female,8.71,82.86,86.53,38.58,90.63,47.68,Yes,Yes,Bachelor,7.35,71.7255,B
102826,Female,9.5,53.07,84.19,71.0,77.89,99.11,Yes,No,High School,4.62,77.06750000000001,B
102827,Male,4.02,50.6,50.85,74.36,43.21,19.86,Yes,Yes,Bachelor,7.03,50.9295,D
102828,Male,6.05,61.5,35.22,26.94,75.37,26.91,No,No,PhD,8.22,48.999500000000005,D
102829,Male,1.86,79.2,42.36,65.53,66.05,56.04,Yes,Yes,PhD,5.05,61.495999999999995,C
102830,Female,2.8,54.04,36.5,83.87,98.73,88.15,No,Yes,PhD,6.14,77.042,B
102831,Female,4.72,51.02,47.04,30.18,65.7,41.86,No,No,Master,6.49,49.236000000000004,D
102832,Male,2.86,40.6,62.17,55.99,32.69,85.37,No,No,High School,8.16,50.47,D
102833,Male,8.89,68.3,93.48,49.49,48.49,48.29,No,Yes,PhD,7.86,59.699,C
102834,Male,2.42,65.72,91.04,93.52,94.22,86.77,No,Yes,Bachelor,7.85,89.814,A
102835,Male,5.1,54.03,80.3,38.94,97.36,34.97,No,No,Master,7.4,68.771,C
102836,Female,6.45,43.22,31.69,48.88,80.99,52.47,Yes,No,PhD,7.09,56.4735,C
102837,Male,7.23,65.76,53.9,92.38,33.98,35.09,No,No,PhD,6.54,55.853,C
102838,Male,4.45,87.29,77.76,49.8,31.65,29.37,No,Yes,Bachelor,5.85,50.7455,D
102839,Male,8.82,82.92,39.03,64.85,63.57,47.9,Yes,Yes,Master,6.57,59.35,C
102840,Male,6.11,91.65,86.08,27.48,99.98,40.12,No,No,Bachelor,8.27,72.25600000000001,B
102841,Male,4.96,40.57,94.02,98.87,90.85,80.84,Yes,No,High School,6.85,87.46000000000001,A
102842,Male,1.61,97.99,54.79,86.87,95.32,77.29,No,No,PhD,8.93,83.56549999999999,B
102843,Male,5.18,60.48,79.41,72.58,73.65,42.27,Yes,Yes,Bachelor,4.71,70.07950000000001,B
102844,Female,8.39,99.42,40.37,29.56,90.14,99.3,Yes,No,Master,6.21,66.88499999999999,C
102845,Female,6.53,55.16,78.36,30.62,52.38,97.65,No,Yes,High School,5.0,56.940999999999995,C
102846,Female,8.49,68.29,31.5,65.87,31.92,92.61,Yes,No,PhD,5.83,50.029500000000006,D
102847,Female,5.45,61.24,40.55,46.38,94.28,62.79,Yes,Yes,PhD,7.95,65.106,C
102848,Male,2.07,61.35,79.69,71.71,45.29,47.11,Yes,No,Master,8.12,60.562999999999995,C
